X[s],Quattro sensor 1: EMG.A 1,X[s],Quattro sensor 1: EMG.B 1,X[s],Quattro sensor 1: EMG.C 1,X[s],Quattro sensor 1: EMG.D 1,X[s],Quattro sensor 1: Pitch 1,X[s],Quattro sensor 1: Roll 1,X[s],Quattro sensor 1: Yaw 1,X[s],Quattro sensor 2: EMG.A 2,X[s],Quattro sensor 2: EMG.B 2,X[s],Quattro sensor 2: EMG.C 2,X[s],Quattro sensor 2: EMG.D 2,X[s],Quattro sensor 2: Pitch 2,X[s],Quattro sensor 2: Roll 2,X[s],Quattro sensor 2: Yaw 2,X[s],Quattro sensor 3: EMG.A 3,X[s],Quattro sensor 3: EMG.B 3,X[s],Quattro sensor 3: EMG.C 3,X[s],Quattro sensor 3: EMG.D 3,X[s],Quattro sensor 3: Pitch 3,X[s],Quattro sensor 3: Roll 3,X[s],Quattro sensor 3: Yaw 3,X[s],Quattro sensor 4: EMG.A 4,X[s],Quattro sensor 4: EMG.B 4,X[s],Quattro sensor 4: EMG.C 4,X[s],Quattro sensor 4: EMG.D 4,X[s],Quattro sensor 4: Pitch 4,X[s],Quattro sensor 4: Roll 4,X[s],Quattro sensor 4: Yaw 4,Mean Yaw,Yaw SD,Mean Pitch ,Pitch SD,Mean Roll,Roll SD
32.4495,0.002929315,32.4495,0.001087007,32.4495,3.78E-06,32.4495,0.002894917,97.3485,1.154602,97.3485,0.9706454,97.3485,-57.40724,32.4495,0.004566586,32.4495,0.001825374,32.4495,0.001178675,32.4495,0.002610106,97.3485,0.1194809,97.3485,-1.328824,97.3485,-57.64385,32.4495,3.75E-06,32.4495,3.75E-07,32.4495,1.10E-06,32.4495,0.000543961,97.3485,-0.3685415,97.3485,-5.146225,97.3485,-55.49953,32.4495,0.000566068,32.4495,9.45E-05,32.4495,0.000180237,32.4495,0.000284067,97.3485,-0.1145543,97.3485,-1.145432,97.3485,-52.75933,-55.8274875,2.259493841,0.197746775,0.66830927,-1.6624589,2.546140449
32.454,0.002937896,32.454,0.001095973,32.454,3.79E-06,32.454,0.002905093,97.362,1.155953,97.362,0.9709111,97.362,-57.40964,32.454,0.00450214,32.454,0.001836958,32.454,0.00116191,32.454,0.002616147,97.362,0.1185553,97.362,-1.330242,97.362,-57.62671,32.454,3.81E-06,32.454,3.75E-07,32.454,1.07E-06,32.454,0.00053558,97.362,-0.3686276,97.362,-5.143291,97.362,-55.49891,32.454,0.000575274,32.454,9.74E-05,32.454,0.000200162,32.454,0.000282473,97.362,-0.1126199,97.362,-1.144457,97.362,-52.75716,-55.823105,2.256487347,0.1983152,0.668714332,-1.661769725,2.544898282
32.4585,0.002938867,32.4585,0.001100082,32.4585,3.79E-06,32.4585,0.002907218,97.3755,1.1545,97.3755,0.9707705,97.3755,-57.41986,32.4585,0.004436571,32.4585,0.001865668,32.4585,0.001144866,32.4585,0.002610591,97.3755,0.1200923,97.3755,-1.330378,97.3755,-57.62389,32.4585,3.95E-06,32.4585,3.75E-07,32.4585,1.06E-06,32.4585,0.000531268,97.3755,-0.3741907,97.3755,-5.151381,97.3755,-55.48922,32.4585,0.000533549,32.4585,9.34E-05,32.4585,0.000202282,32.4585,0.000281668,97.3755,-0.1126186,97.3755,-1.145436,97.3755,-52.75739,-55.82259,2.258505386,0.19694575,0.669538031,-1.664106125,2.548467124
32.463,0.002940866,32.463,0.001102292,32.463,3.80E-06,32.463,0.002911595,97.389,1.155055,97.389,0.9706378,97.389,-57.42364,32.463,0.004261686,32.463,0.001849711,32.463,0.001140742,32.463,0.002631275,97.389,0.1182865,97.389,-1.327902,97.389,-57.62841,32.463,3.95E-06,32.463,3.75E-07,32.463,1.06E-06,32.463,0.000533138,97.389,-0.3738238,97.389,-5.1535,97.389,-55.48339,32.463,0.000524506,32.463,8.98E-05,32.463,0.000191189,32.463,0.000280745,97.389,-0.1120047,97.389,-1.144657,97.389,-52.76011,-55.8238875,2.259659313,0.19687825,0.669673765,-1.6638553,2.549549341
32.4675,0.002945063,32.4675,0.001114724,32.4675,3.80E-06,32.4675,0.002922992,97.4025,1.154216,97.4025,0.9721804,97.4025,-57.42511,32.4675,0.004248387,32.4675,0.001729034,32.4675,0.001061901,32.4675,0.00267165,97.4025,0.1167057,97.4025,-1.328751,97.4025,-57.62407,32.4675,3.98E-06,32.4675,3.75E-07,32.4675,1.03E-06,32.4675,0.000530403,97.4025,-0.3739983,97.4025,-5.154831,97.4025,-55.47467,32.4675,0.000497623,32.4675,8.67E-05,32.4675,0.000184771,32.4675,0.000279979,97.4025,-0.1144669,97.4025,-1.142507,97.4025,-52.7672,-55.8227625,2.256092256,0.195614125,0.6697643,-1.66347715,2.550796864
32.472,0.002948641,32.472,0.001118132,32.472,3.81E-06,32.472,0.002930433,97.416,1.156881,97.416,0.9681992,97.416,-57.42723,32.472,0.004196414,32.472,0.001668966,32.472,0.00103746,32.472,0.002681386,97.416,0.1177095,97.416,-1.328133,97.416,-57.61148,32.472,3.97E-06,32.472,3.75E-07,32.472,1.03E-06,32.472,0.000528367,97.416,-0.3752961,97.416,-5.154462,97.416,-55.47196,32.472,0.000484894,32.472,8.62E-05,32.472,0.000184775,32.472,0.000279263,97.416,-0.1149727,97.416,-1.143293,97.416,-52.77577,-55.82161,2.249521922,0.196080425,0.671442459,-1.6644222,2.549231212
32.4765,0.002952521,32.4765,0.001125336,32.4765,3.80E-06,32.4765,0.002941125,97.4295,1.157849,97.4295,0.9691867,97.4295,-57.4251,32.4765,0.004249969,32.4765,0.001707916,32.4765,0.000972448,32.4765,0.002689208,97.4295,0.1187898,97.4295,-1.327102,97.4295,-57.62391,32.4765,3.94E-06,32.4765,3.36E-07,32.4765,1.02E-06,32.4765,0.000529854,97.4295,-0.3757245,97.4295,-5.152706,97.4295,-55.47201,32.4765,0.000483866,32.4765,8.74E-05,32.4765,0.000184374,32.4765,0.00028161,97.4295,-0.1131909,97.4295,-1.143889,97.4295,-52.77798,-55.82475,2.251320336,0.19693085,0.671709105,-1.663627575,2.548774667
32.481,0.00295211,32.481,0.001126083,32.481,3.80E-06,32.481,0.002942291,97.443,1.158709,97.443,0.9694959,97.443,-57.41414,32.481,0.004120073,32.481,0.001699407,32.481,0.000956624,32.481,0.00268974,97.443,0.121262,97.443,-1.327784,97.443,-57.63222,32.481,3.96E-06,32.481,3.36E-07,32.481,1.02E-06,32.481,0.000527258,97.443,-0.3766061,97.443,-5.149199,97.443,-55.47137,32.481,0.00047684,32.481,8.74E-05,32.481,0.000186437,32.481,0.000279857,97.443,-0.1110885,97.443,-1.142325,97.443,-52.77288,-55.8226525,2.253284913,0.1980691,0.671951971,-1.662453025,2.547357399
32.4855,0.002956524,32.4855,0.001134127,32.4855,3.82E-06,32.4855,0.002951851,97.4565,1.158454,97.4565,0.9663259,97.4565,-57.41083,32.4855,0.004069985,32.4855,0.001704989,32.4855,0.000888745,32.4855,0.002726207,97.4565,0.122973,97.4565,-1.325368,97.4565,-57.63604,32.4855,4.11E-06,32.4855,3.36E-07,32.4855,1.02E-06,32.4855,0.000534568,97.4565,-0.3756155,97.4565,-5.14942,97.4565,-55.48006,32.4855,0.000459268,32.4855,8.78E-05,32.4855,0.000184739,32.4855,0.000283085,97.4565,-0.1064466,97.4565,-1.142922,97.4565,-52.76802,-55.8237375,2.255277264,0.199841225,0.670773149,-1.662846025,2.546432505
32.49,0.002954933,32.49,0.001137426,32.49,3.82E-06,32.49,0.002954977,97.47,1.159284,97.47,0.963871,97.47,-57.41632,32.49,0.004014783,32.49,0.00173356,32.49,0.000794214,32.49,0.002704831,97.47,0.1193022,97.47,-1.325899,97.47,-57.63842,32.49,3.96E-06,32.49,3.36E-07,32.49,1.01E-06,32.49,0.000536605,97.47,-0.3761183,97.47,-5.150214,97.47,-55.4817,32.49,0.00045033,32.49,8.62E-05,32.49,0.0001841,32.49,0.000283257,97.47,-0.1105897,97.47,-1.153269,97.47,-52.76765,-55.8260225,2.257286806,0.19796955,0.672086228,-1.66637775,2.545226242
32.4945,0.002961757,32.4945,0.001144124,32.4945,3.82E-06,32.4945,0.002966292,97.4835,1.160781,97.4835,0.9611565,97.4835,-57.41351,32.4945,0.004091703,32.4945,0.001651727,32.4945,0.000721296,32.4945,0.002548077,97.4835,0.1174773,97.4835,-1.323427,97.4835,-57.64125,32.4945,3.95E-06,32.4945,3.36E-07,32.4945,1.02E-06,32.4945,0.000538248,97.4835,-0.3739268,97.4835,-5.14666,97.4835,-55.4841,32.4945,0.000449415,32.4945,8.43E-05,32.4945,0.000183204,32.4945,0.000278968,97.4835,-0.1088787,97.4835,-1.152883,97.4835,-52.76227,-55.8252825,2.259694347,0.1988632,0.671987842,-1.665453375,2.542806155
32.499,0.00296344,32.499,0.001146868,32.499,3.82E-06,32.499,0.00296999,97.497,1.156683,97.497,0.9613641,97.497,-57.41021,32.499,0.004129412,32.499,0.001607425,32.499,0.000643821,32.499,0.002267068,97.497,0.114172,97.497,-1.321793,97.497,-57.64858,32.499,3.96E-06,32.499,3.75E-07,32.499,1.02E-06,32.499,0.000534326,97.497,-0.3690725,97.497,-5.144144,97.497,-55.46682,32.499,0.000450263,32.499,8.36E-05,32.499,0.000182349,32.499,0.000277091,97.497,-0.1076658,97.497,-1.154861,97.497,-52.78652,-55.8280325,2.250848107,0.198529175,0.66860599,-1.664858475,2.541670325
32.5035,0.002964283,32.5035,0.001150582,32.5035,3.82E-06,32.5035,0.002974096,97.5105,1.157623,97.5105,0.9605189,97.5105,-57.41999,32.5035,0.004157241,32.5035,0.001675827,32.5035,0.000626915,32.5035,0.002159898,97.5105,0.1146433,97.5105,-1.320195,97.5105,-57.67779,32.5035,3.81E-06,32.5035,3.75E-07,32.5035,1.01E-06,32.5035,0.000533012,97.5105,-0.3679673,97.5105,-5.144274,97.5105,-55.4565,32.5035,0.000460617,32.5035,7.99E-05,32.5035,0.000181495,32.5035,0.000262087,97.5105,-0.1054936,97.5105,-1.154283,97.5105,-52.78851,-55.8356975,2.260710059,0.19970135,0.668391206,-1.664558275,2.541549306
32.508,0.002961783,32.508,0.001159238,32.508,3.83E-06,32.508,0.002981597,97.524,1.160442,97.524,0.9616919,97.524,-57.42823,32.508,0.004228222,32.508,0.001862113,32.508,0.000506421,32.508,0.002134494,97.524,0.1144252,97.524,-1.31785,97.524,-57.684,32.508,4.04E-06,32.508,3.75E-07,32.508,1.02E-06,32.508,0.000533392,97.524,-0.3705384,97.524,-5.147802,97.524,-55.44566,32.508,0.000448066,32.508,7.41E-05,32.508,0.000182765,32.508,0.00025081,97.524,-0.1051989,97.524,-1.155059,97.524,-52.77895,-55.83421,2.2692295,0.199782475,0.670430739,-1.664754775,2.543617687
32.5125,0.002964559,32.5125,0.001163919,32.5125,3.83E-06,32.5125,0.002987747,97.5375,1.156251,97.5375,0.9610825,97.5375,-57.44114,32.5125,0.004206013,32.5125,0.001855551,32.5125,0.000486508,32.5125,0.002193605,97.5375,0.1129766,97.5375,-1.319669,97.5375,-57.68775,32.5125,4.05E-06,32.5125,3.75E-07,32.5125,1.01E-06,32.5125,0.000523198,97.5375,-0.3727913,97.5375,-5.147445,97.5375,-55.44364,32.5125,0.000448469,32.5125,7.31E-05,32.5125,0.000183985,32.5125,0.000227192,97.5375,-0.1060177,97.5375,-1.157401,97.5375,-52.77598,-55.8371275,2.274724611,0.19760465,0.669254013,-1.665858125,2.54300608
32.517,0.002965725,32.517,0.001170036,32.517,3.82E-06,32.517,0.002991335,97.551,1.154444,97.551,0.9635006,97.551,-57.43566,32.517,0.004151308,32.517,0.001828086,32.517,0.000366954,32.517,0.002246385,97.551,0.1113243,97.551,-1.31758,97.551,-57.68754,32.517,4.07E-06,32.517,3.36E-07,32.517,1.01E-06,32.517,0.000509587,97.551,-0.3728002,97.551,-5.142931,97.551,-55.44116,32.517,0.000421364,32.517,7.32E-05,32.517,0.000184018,32.517,0.000200435,97.551,-0.1034481,97.551,-1.161514,97.551,-52.78039,-55.8361875,2.271545982,0.19738,0.668076864,-1.6646311,2.541601707
32.5215,0.002966088,32.5215,0.001170343,32.5215,3.82E-06,32.5215,0.002992129,97.5645,1.153594,97.5645,0.9631898,97.5645,-57.44715,32.5215,0.004035161,32.5215,0.001804447,32.5215,0.000324988,32.5215,0.002220312,97.5645,0.1073782,97.5645,-1.320281,97.5645,-57.6922,32.5215,4.07E-06,32.5215,3.36E-07,32.5215,1.01E-06,32.5215,0.000523605,97.5645,-0.374696,97.5645,-5.144925,97.5645,-55.44173,32.5215,0.000372662,32.5215,7.29E-05,32.5215,0.00017703,32.5215,0.000190554,97.5645,-0.1052144,97.5645,-1.161901,97.5645,-52.77963,-55.8401775,2.27581922,0.19526545,0.668645889,-1.6659793,2.542255926
32.526,0.002972707,32.526,0.001175012,32.526,3.80E-06,32.526,0.003003669,97.578,1.153538,97.578,0.9632552,97.578,-57.45356,32.526,0.004111601,32.526,0.001900186,32.526,0.000288864,32.526,0.00219799,97.578,0.1080147,97.578,-1.319468,97.578,-57.69935,32.526,4.08E-06,32.526,3.36E-07,32.526,9.79E-07,32.526,0.000543007,97.578,-0.3729545,97.578,-5.145243,97.578,-55.4324,32.526,0.000367139,32.526,6.49E-05,32.526,0.000169311,32.526,0.000178303,97.578,-0.1017763,97.578,-1.161121,97.578,-52.7716,-55.8392275,2.283416463,0.196705475,0.667582302,-1.6656442,2.542511979
32.5305,0.002972137,32.5305,0.001177082,32.5305,3.80E-06,32.5305,0.003006728,97.5915,1.154369,97.5915,0.9607958,97.5915,-57.45832,32.5305,0.00414557,32.5305,0.001916608,32.5305,0.000273405,32.5305,0.002197848,97.5915,0.1046437,97.5915,-1.318822,97.5915,-57.69764,32.5305,4.22E-06,32.5305,3.36E-07,32.5305,9.79E-07,32.5305,0.000544384,97.5915,-0.3737582,97.5915,-5.144309,97.5915,-55.43647,32.5305,0.000364063,32.5305,5.73E-05,32.5305,0.000168443,32.5305,0.000174376,97.5915,-0.09849378,97.5915,-1.159956,97.5915,-52.76698,-55.8398525,2.285904218,0.19669018,0.667873791,-1.6655728,2.541344922
32.535,0.002971961,32.535,0.001183379,32.535,3.79E-06,32.535,0.003014846,97.605,1.150469,97.605,0.9661006,97.605,-57.45567,32.535,0.004146759,32.535,0.001965836,32.535,0.000246099,32.535,0.002261499,97.605,0.1015705,97.605,-1.31797,97.605,-57.68858,32.535,4.35E-06,32.535,3.36E-07,32.535,9.64E-07,32.535,0.000547669,97.605,-0.3744635,97.605,-5.144123,97.605,-55.43378,32.535,0.000357662,32.535,5.99E-05,32.535,0.000166942,32.535,0.000170607,97.605,-0.0997187,97.605,-1.157601,97.605,-52.76111,-55.834785,2.28561495,0.194464325,0.666532501,-1.66339835,2.54328269
32.5395,0.002970083,32.5395,0.001184284,32.5395,3.79E-06,32.5395,0.003014768,97.6185,1.152277,97.6185,0.9655507,97.6185,-57.4528,32.5395,0.004065117,32.5395,0.001985666,32.5395,0.00018703,32.5395,0.002278097,97.6185,0.104971,97.6185,-1.318613,97.6185,-57.69292,32.5395,4.48E-06,32.5395,3.36E-07,32.5395,9.49E-07,32.5395,0.000548205,97.6185,-0.3739667,97.6185,-5.145877,97.6185,-55.43543,32.5395,0.000358299,32.5395,6.01E-05,32.5395,0.000169247,32.5395,0.000169413,97.6185,-0.103412,97.6185,-1.157005,97.6185,-52.76303,-55.836045,2.285154631,0.194967325,0.667646937,-1.663986075,2.543903853
32.544,0.002972874,32.544,0.001188603,32.544,3.79E-06,32.544,0.003020726,97.632,1.153427,97.632,0.9661812,97.632,-57.45277,32.544,0.004069429,32.544,0.001964304,32.544,0.000188732,32.544,0.002277764,97.632,0.1042218,97.632,-1.318056,97.632,-57.69764,32.544,4.53E-06,32.544,3.36E-07,32.544,9.64E-07,32.544,0.000550151,97.632,-0.3715225,97.632,-5.145033,97.632,-55.43366,32.544,0.000339891,32.544,6.20E-05,32.544,0.000170112,32.544,0.000161651,97.632,-0.1029796,97.632,-1.162681,97.632,-52.76886,-55.8382325,2.283918711,0.195786675,0.667472872,-1.6648972,2.543386107
32.5485,0.002971446,32.5485,0.001195309,32.5485,3.82E-06,32.5485,0.003026053,97.6455,1.153301,97.6455,0.9655324,97.6455,-57.44732,32.5485,0.004082257,32.5485,0.001984058,32.5485,0.00017148,32.5485,0.002278288,97.6455,0.1035259,97.6455,-1.318868,97.6455,-57.68556,32.5485,4.50E-06,32.5485,2.91E-07,32.5485,9.49E-07,32.5485,0.000550774,97.6455,-0.3729057,97.6455,-5.14329,97.6455,-55.43441,32.5485,0.000275653,32.5485,6.18E-05,32.5485,0.000154968,32.5485,0.000156882,97.6455,-0.1031954,97.6455,-1.163639,97.6455,-52.74804,-55.8288325,2.288652466,0.19518145,0.667868641,-1.66506615,2.542267507
32.553,0.002974358,32.553,0.001199579,32.553,3.81E-06,32.553,0.003034306,97.659,1.153594,97.659,0.9641125,97.659,-57.44113,32.553,0.00410092,32.553,0.002032311,32.553,0.000173618,32.553,0.002325005,97.659,0.1059663,97.659,-1.318571,97.659,-57.69462,32.553,4.50E-06,32.553,3.36E-07,32.553,9.49E-07,32.553,0.000561242,97.659,-0.3753974,97.659,-5.141812,97.659,-55.44034,32.553,0.000218583,32.553,5.32E-05,32.553,0.000123697,32.553,0.000160567,97.659,-0.1030497,97.659,-1.162072,97.659,-52.74241,-55.829625,2.291840162,0.1952783,0.668584566,-1.664585625,2.541220387
32.5575,0.002974748,32.5575,0.001202442,32.5575,3.81E-06,32.5575,0.00303841,97.6725,1.15278,97.6725,0.9609478,97.6725,-57.4595,32.5575,0.004135402,32.5575,0.00205864,32.5575,0.00017106,32.5575,0.002357906,97.6725,0.1067346,97.6725,-1.320691,97.6725,-57.7029,32.5575,4.44E-06,32.5575,2.91E-07,32.5575,9.49E-07,32.5575,0.0005727,97.6725,-0.3746324,97.6725,-5.137953,97.6725,-55.45933,32.5575,0.000187966,32.5575,5.06E-05,32.5575,0.000113455,32.5575,0.000161456,97.6725,-0.1037348,97.6725,-1.1648,97.6725,-52.73355,-55.83882,2.301312114,0.19528685,0.668046039,-1.66562405,2.538093219
32.562,0.002974786,32.562,0.001202768,32.562,3.82E-06,32.562,0.003039195,97.686,1.156004,97.686,0.9577846,97.686,-57.46381,32.562,0.004155715,32.562,0.002054986,32.562,0.000170173,32.562,0.002369899,97.686,0.1088778,97.686,-1.324519,97.686,-57.70572,32.562,4.40E-06,32.562,2.91E-07,32.562,9.49E-07,32.562,0.000569723,97.686,-0.3753376,97.686,-5.137767,97.686,-55.45663,32.562,0.000185653,32.562,5.07E-05,32.562,0.000112433,32.562,0.000161268,97.686,-0.1025157,97.686,-1.163239,97.686,-52.73801,-55.8410425,2.301230121,0.196757125,0.669510752,-1.6669351,2.536847527
32.5665,0.002972992,32.5665,0.001208376,32.5665,3.85E-06,32.5665,0.003047429,97.6995,1.153402,97.6995,0.9588807,97.6995,-57.46573,32.5665,0.004174103,32.5665,0.002081248,32.5665,0.000163581,32.5665,0.002482353,97.6995,0.1105396,97.6995,-1.32366,97.6995,-57.71719,32.5665,4.48E-06,32.5665,2.91E-07,32.5665,9.49E-07,32.5665,0.000548944,97.6995,-0.3711813,97.6995,-5.13649,97.6995,-55.454,32.5665,0.00017802,32.5665,5.26E-05,32.5665,0.000111546,32.5665,0.000161223,97.6995,-0.1023468,97.6995,-1.163631,97.6995,-52.73531,-55.8430575,2.306143891,0.197603375,0.666987563,-1.666225075,2.536655976
32.571,0.002972876,32.571,0.001209733,32.571,3.85E-06,32.571,0.003049678,97.713,1.152617,97.713,0.9594169,97.713,-57.46384,32.571,0.004180097,32.571,0.002144467,32.571,0.000161753,32.571,0.002512382,97.713,0.1115258,97.713,-1.322644,97.713,-57.72119,32.571,4.61E-06,32.571,2.91E-07,32.571,9.49E-07,32.571,0.000563196,97.713,-0.3729034,97.713,-5.135712,97.713,-55.44647,32.571,0.000174002,32.571,5.15E-05,32.571,0.000112659,32.571,0.000161089,97.713,-0.1030884,97.713,-1.165376,97.713,-52.72058,-55.83802,2.313825366,0.19703775,0.667171297,-1.666078775,2.536416959
32.5755,0.002974703,32.5755,0.001213493,32.5755,3.85E-06,32.5755,0.003056885,97.7265,1.150966,97.7265,0.9579175,97.7265,-57.45748,32.5755,0.004189047,32.5755,0.002331912,32.5755,0.000173888,32.5755,0.002498598,97.7265,0.1118864,97.7265,-1.322434,97.7265,-57.71931,32.5755,4.87E-06,32.5755,2.91E-07,32.5755,9.79E-07,32.5755,0.000585055,97.7265,-0.370525,97.7265,-5.136218,97.7265,-55.43813,32.5755,0.000175383,32.5755,4.84E-05,32.5755,0.000113407,32.5755,0.000158477,97.7265,-0.1047268,97.7265,-1.164187,97.7265,-52.71323,-55.8320375,2.315598134,0.19690015,0.66593771,-1.666230375,2.536218293
32.58,0.002973162,32.58,0.001213548,32.58,3.85E-06,32.58,0.003056966,97.74,1.151612,97.74,0.9594103,97.74,-57.46669,32.58,0.004192206,32.58,0.002373057,32.58,0.000168304,32.58,0.002497841,97.74,0.1149899,97.74,-1.323281,97.74,-57.73099,32.58,4.95E-06,32.58,2.91E-07,32.58,9.79E-07,32.58,0.000585819,97.74,-0.3740775,97.74,-5.135113,97.74,-55.438,32.58,0.000175598,32.58,4.79E-05,32.58,0.000113202,32.58,0.000157973,97.74,-0.1045779,97.74,-1.164576,97.74,-52.70857,-55.8360625,2.323026716,0.196986625,0.667105306,-1.665889925,2.536165514
32.5845,0.002977062,32.5845,0.001217724,32.5845,3.86E-06,32.5845,0.003066295,97.7535,1.152295,97.7535,0.9608626,97.7535,-57.47213,32.5845,0.004206619,32.5845,0.002381836,32.5845,0.000181199,32.5845,0.002485377,97.7535,0.1167644,97.7535,-1.323799,97.7535,-57.73027,32.5845,4.81E-06,32.5845,2.91E-07,32.5845,9.64E-07,32.5845,0.000586015,97.7535,-0.3718333,97.7535,-5.130955,97.7535,-55.43753,32.5845,0.000176273,32.5845,4.96E-05,32.5845,0.000114859,32.5845,0.000157673,97.7535,-0.105328,97.7535,-1.16399,97.7535,-52.71151,-55.83786,2.322813127,0.197974525,0.666832321,-1.66447035,2.534786413
32.589,0.002977059,32.589,0.0012217,32.589,3.86E-06,32.589,0.003071358,97.767,1.156366,97.767,0.9606831,97.767,-57.47753,32.589,0.004207549,32.589,0.002407431,32.589,0.000189344,32.589,0.002474143,97.767,0.1146015,97.767,-1.324471,97.767,-57.7272,32.589,4.79E-06,32.589,2.91E-07,32.589,9.64E-07,32.589,0.000589469,97.767,-0.3740175,97.767,-5.129627,97.767,-55.43748,32.589,0.000176968,32.589,5.14E-05,32.589,0.000114809,32.589,0.000158398,97.767,-0.1098674,97.767,-1.168665,97.767,-52.70871,-55.83773,2.324507628,0.19677065,0.670174358,-1.665519975,2.533782373
32.5935,0.002977625,32.5935,0.001225427,32.5935,3.87E-06,32.5935,0.003079151,97.7805,1.15589,97.7805,0.9605882,97.7805,-57.48921,32.5935,0.004222267,32.5935,0.002584627,32.5935,0.000195977,32.5935,0.002518841,97.7805,0.1156925,97.7805,-1.322864,97.7805,-57.72554,32.5935,4.72E-06,32.5935,2.91E-07,32.5935,9.64E-07,32.5935,0.000575219,97.7805,-0.374835,97.7805,-5.130409,97.7805,-55.43186,32.5935,0.000180433,32.5935,5.17E-05,32.5935,0.000116769,32.5935,0.000158875,97.7805,-0.1103317,97.7805,-1.169827,97.7805,-52.70234,-55.8372375,2.329993757,0.19660395,0.670206027,-1.66562795,2.534102385
32.598,0.002973442,32.598,0.001227215,32.598,3.87E-06,32.598,0.00308084,97.794,1.154079,97.794,0.9548759,97.794,-57.47314,32.598,0.004245909,32.598,0.002794635,32.598,0.000192933,32.598,0.002539443,97.794,0.1168378,97.794,-1.324193,97.794,-57.71841,32.598,4.71E-06,32.598,2.37E-07,32.598,9.64E-07,32.598,0.000564647,97.794,-0.3740907,97.794,-5.127432,97.794,-55.42817,32.598,0.000183823,32.598,5.41E-05,32.598,0.000118642,32.598,0.000158399,97.794,-0.1108568,97.794,-1.170987,97.794,-52.68958,-55.827325,2.330213001,0.196492325,0.669165041,-1.666934025,2.530636836
32.6025,0.002974657,32.6025,0.001227947,32.6025,3.88E-06,32.6025,0.003082837,97.8075,1.154944,97.8075,0.9578435,97.8075,-57.47308,32.6025,0.004246725,32.6025,0.002882607,32.6025,0.000197041,32.6025,0.002544283,97.8075,0.1165746,97.8075,-1.325772,97.8075,-57.70727,32.6025,4.72E-06,32.6025,2.37E-07,32.6025,9.64E-07,32.6025,0.00056657,97.8075,-0.3770057,97.8075,-5.129228,97.8075,-55.41878,32.6025,0.00015396,32.6025,5.48E-05,32.6025,0.000117911,32.6025,0.000156398,97.8075,-0.1094451,97.8075,-1.164933,97.8075,-52.69161,-55.822685,2.326817152,0.19626695,0.670202443,-1.665522375,2.532806428
32.607,0.002977474,32.607,0.00123147,32.607,3.83E-06,32.607,0.003092732,97.821,1.156786,97.821,0.9608527,97.821,-57.47374,32.607,0.004238996,32.607,0.002968544,32.607,0.000216072,32.607,0.002576569,97.821,0.1166424,97.821,-1.325188,97.821,-57.69825,32.607,4.62E-06,32.607,2.37E-07,32.607,9.35E-07,32.607,0.000559604,97.821,-0.3775734,97.821,-5.128067,97.821,-55.41976,32.607,0.000152402,32.607,5.32E-05,32.607,0.000116002,32.607,0.000154882,97.821,-0.1092962,97.821,-1.165322,97.821,-52.68694,-55.8196725,2.326580871,0.1966397,0.671217288,-1.664431075,2.53331696
32.6115,0.002978937,32.6115,0.001234175,32.6115,3.86E-06,32.6115,0.003096876,97.8345,1.15359,97.8345,0.9621217,97.8345,-57.47566,32.6115,0.004253722,32.6115,0.002978802,32.6115,0.000223544,32.6115,0.002570088,97.8345,0.1148023,97.8345,-1.32762,97.8345,-57.68298,32.6115,4.59E-06,32.6115,2.37E-07,32.6115,9.49E-07,32.6115,0.000558334,97.8345,-0.3795199,97.8345,-5.129224,97.8345,-55.40637,32.6115,0.000151376,32.6115,5.56E-05,32.6115,0.000118824,32.6115,0.000155199,97.8345,-0.1070171,97.8345,-1.166106,97.8345,-52.68084,-55.8114625,2.326444228,0.195463825,0.669978369,-1.665207075,2.534122903
32.616,0.002979217,32.616,0.001239752,32.616,3.86E-06,32.616,0.003101823,97.848,1.154341,97.848,0.9580267,97.848,-57.47403,32.616,0.004291215,32.616,0.00296565,32.616,0.000244877,32.616,0.002554455,97.848,0.1144944,97.848,-1.327244,97.848,-57.67469,32.616,4.61E-06,32.616,2.37E-07,32.616,9.64E-07,32.616,0.000553413,97.848,-0.3798645,97.848,-5.131295,97.848,-55.38458,32.616,0.000152131,32.616,5.79E-05,32.616,0.00012196,32.616,0.000156025,97.848,-0.105903,97.848,-1.168452,97.848,-52.67593,-55.8023075,2.3273164,0.195766975,0.670279982,-1.667241075,2.533514623
32.6205,0.002978532,32.6205,0.001240125,32.6205,3.86E-06,32.6205,0.003101103,97.8615,1.14905,97.8615,0.954062,97.8615,-57.46967,32.6205,0.004334074,32.6205,0.002966456,32.6205,0.000246554,32.6205,0.002552303,97.8615,0.1134921,97.8615,-1.326707,97.8615,-57.65756,32.6205,4.65E-06,32.6205,2.37E-07,32.6205,9.64E-07,32.6205,0.000552809,97.8615,-0.3812884,97.8615,-5.129925,97.8615,-55.37976,32.6205,0.00015203,32.6205,5.77E-05,32.6205,0.00012198,32.6205,0.000155708,97.8615,-0.1059268,97.8615,-1.169428,97.8615,-52.67395,-55.795235,2.322859337,0.193831725,0.668210231,-1.6679995,2.531481041
